Area,Room,Parking,Warehouse,Elevator,Address,PriceR,PriceM,PriceMC
100,2,TRUE,TRUE,TRUE,2,5650000000,5650,18080
290,3,TRUE,TRUE,TRUE,1,37000000000,37000,118400
290,4,TRUE,TRUE,TRUE,1,34000000000,34000,108800
200,3,TRUE,TRUE,TRUE,1,35000000000,35000,112000
200,3,TRUE,TRUE,TRUE,1,34800000000,34800,111360
450,3,TRUE,FALSE,FALSE,22,3850000000,3850,12320
37,1,FALSE,TRUE,FALSE,22,355000000,355,1136
140,3,TRUE,TRUE,TRUE,1,8900000000,8900,28480
465,2,TRUE,FALSE,FALSE,22,3300000000,3300,10560
160,3,TRUE,TRUE,TRUE,1,9800000000,9800,31360
403,5,TRUE,FALSE,FALSE,22,13000000000,13000,41600
165,2,TRUE,TRUE,TRUE,22,1200000000,1200,3840
405,5,TRUE,TRUE,FALSE,22,11000000000,11000,35200
400,5,TRUE,TRUE,FALSE,22,11000000000,11000,35200
87,2,TRUE,TRUE,TRUE,22,550000000,550,1760
88,2,TRUE,TRUE,TRUE,5,3100000000,3100,9920
145,3,TRUE,TRUE,TRUE,4,9000000000,9000,28800
86,2,TRUE,TRUE,TRUE,3,2924000000,2924,9356.8
350,3,TRUE,TRUE,FALSE,4,1000000000,1000,3200
200,3,TRUE,TRUE,TRUE,3,12000000000,12000,38400
150,3,TRUE,TRUE,TRUE,1,12650000000,12650,40480
90,2,TRUE,TRUE,TRUE,1,7000000000,7000,22400
107,3,TRUE,TRUE,TRUE,1,6420000000,6420,20544
84,2,TRUE,TRUE,TRUE,14,2688000000,2688,8601.6
112,2,TRUE,TRUE,TRUE,22,480000000,480,1536
114,2,TRUE,TRUE,TRUE,16,3690000000,3690,11808
120,3,TRUE,TRUE,TRUE,22,650000000,650,2080
113,2,TRUE,TRUE,TRUE,16,3800000000,3800,12160
84,2,TRUE,TRUE,TRUE,22,3100000000,3100,9920
53,1,TRUE,TRUE,FALSE,5,1920000000,1920,6144
150,2,TRUE,TRUE,TRUE,22,1900000000,1900,6080
56,1,TRUE,TRUE,TRUE,5,2450000000,2450,7840
67,2,TRUE,TRUE,TRUE,5,2380000000,2380,7616
79,2,TRUE,TRUE,TRUE,5,2600000000,2600,8320
65,1,TRUE,TRUE,TRUE,1,4225000000,4225,13520
54,1,TRUE,TRUE,FALSE,1,3500000000,3500,11200
170,3,FALSE,FALSE,FALSE,1,700000000,700,2240
42,1,FALSE,TRUE,TRUE,10,1050000000,1050,3360
160,3,FALSE,TRUE,FALSE,22,910000000,910,2912
56,1,TRUE,TRUE,TRUE,2,2850000000,2850,9120
75,2,TRUE,TRUE,TRUE,22,1000000000,1000,3200
80,2,TRUE,TRUE,FALSE,22,750000000,750,2400
41,1,FALSE,TRUE,TRUE,1,2530000000,2530,8096
88,2,TRUE,TRUE,TRUE,2,5600000000,5600,17920
114,2,TRUE,TRUE,TRUE,2,6700000000,6700,21440
75,2,TRUE,TRUE,TRUE,,735000000,735,2352
160,3,TRUE,TRUE,TRUE,22,3000000000,3000,9600
87,2,TRUE,TRUE,TRUE,2,5600000000,5600,17920
104,2,TRUE,TRUE,TRUE,2,3400000000,3400,10880
90,2,FALSE,TRUE,FALSE,,665000000,665,2128
120,2,TRUE,TRUE,FALSE,22,1800000000,1800,5760
88,2,FALSE,TRUE,TRUE,,760000000,760,2432
76,2,TRUE,TRUE,TRUE,2,3000000000,3000,9600
85,2,TRUE,TRUE,TRUE,1,3600000000,3600,11520
71,2,FALSE,TRUE,FALSE,1,2600000000,2600,8320
200,3,TRUE,TRUE,TRUE,4,14950000000,14950,47840
104,2,TRUE,FALSE,TRUE,3,4200000000,4200,13440
165,3,TRUE,TRUE,TRUE,1,20000000000,20000,64000
82,2,TRUE,TRUE,TRUE,2,3800000000,3800,12160
100,2,TRUE,TRUE,TRUE,1,8300000000,8300,26560
350,5,TRUE,TRUE,TRUE,1,35000000000,35000,112000
106,2,TRUE,TRUE,TRUE,2,4500000000,4500,14400
40,1,FALSE,TRUE,TRUE,10,880000000,880,2816
130,2,TRUE,TRUE,TRUE,1,12000000000,12000,38400
46,1,TRUE,TRUE,FALSE,10,750000000,750,2400
121,2,TRUE,TRUE,TRUE,5,4840000000,4840,15488
140,3,TRUE,TRUE,TRUE,9,4000000000,4000,12800
60,1,FALSE,TRUE,FALSE,10,1020000000,1020,3264
68,2,TRUE,TRUE,TRUE,5,2300000000,2300,7360
89,2,TRUE,FALSE,TRUE,22,1100000000,1100,3520
70,2,TRUE,TRUE,TRUE,10,1600000000,1600,5120
45,1,TRUE,TRUE,TRUE,2,1300000000,1300,4160
113,2,TRUE,TRUE,TRUE,5,5080000000,5080,16256
85,2,TRUE,TRUE,TRUE,3,4200000000,4200,13440
42,1,TRUE,FALSE,TRUE,8,975000000,975,3120
108,2,TRUE,TRUE,TRUE,5,4300000000,4300,13760
82,2,TRUE,TRUE,TRUE,2,2900000000,2900,9280
76,2,TRUE,FALSE,TRUE,2,4250000000,4250,13600
68,2,TRUE,TRUE,TRUE,5,2200000000,2200,7040
79,2,TRUE,TRUE,TRUE,2,3250000000,3250,10400
71,2,TRUE,TRUE,TRUE,2,2700000000,2700,8640
73,2,TRUE,TRUE,TRUE,2,3550000000,3550,11360
89,2,TRUE,TRUE,TRUE,,1610000000,1610,5152
85,2,TRUE,TRUE,TRUE,5,2750000000,2750,8800
96,2,TRUE,TRUE,TRUE,5,3950000000,3950,12640
95,2,TRUE,TRUE,TRUE,22,1200000000,1200,3840
60,2,TRUE,TRUE,TRUE,2,2050000000,2050,6560
88,2,FALSE,FALSE,TRUE,22,485000000,485,1552
145,3,TRUE,TRUE,TRUE,4,1450000000,1450,4640
68,2,FALSE,TRUE,FALSE,22,250000000,250,800
145,3,TRUE,TRUE,TRUE,2,7850000000,7850,25120
105,3,TRUE,TRUE,TRUE,9,2910000000,2910,9312
100,2,FALSE,TRUE,FALSE,6,2000000000,2000,6400
67,2,TRUE,TRUE,TRUE,5,2120000000,2120,6784
78,2,TRUE,FALSE,TRUE,10,2250000000,2250,7200
125,2,TRUE,TRUE,TRUE,1,12500000000,12500,40000
91,2,TRUE,TRUE,TRUE,5,3350000000,3350,10720
195,3,TRUE,TRUE,TRUE,1,19000000000,19000,60800
87,2,FALSE,FALSE,TRUE,22,585000000,585,1872
99,2,TRUE,TRUE,TRUE,2,4200000000,4200,13440
113,2,TRUE,TRUE,TRUE,2,5100000000,5100,16320
100,2,TRUE,TRUE,TRUE,2,4300000000,4300,13760
200,3,TRUE,TRUE,TRUE,1,24000000000,24000,76800
106,2,TRUE,TRUE,TRUE,22,560000000,560,1792
105,2,TRUE,TRUE,TRUE,5,3750000000,3750,12000
228,3,TRUE,TRUE,TRUE,1,20292000000,20292,64934.4
75,2,TRUE,TRUE,TRUE,5,3650000000,3650,11680
84,3,TRUE,TRUE,TRUE,5,3050000000,3050,9760
130,3,TRUE,TRUE,TRUE,5,7800000000,7800,24960
101,2,TRUE,TRUE,TRUE,2,4700000000,4700,15040
103,2,FALSE,TRUE,FALSE,5,3220000000,3220,10304
60,2,TRUE,TRUE,FALSE,14,1450000000,1450,4640
123,2,TRUE,TRUE,TRUE,16,360000000,360,1152
70,2,TRUE,TRUE,TRUE,2,2700000000,2700,8640
177,3,TRUE,TRUE,TRUE,1,21700000000,21700,69440
230,3,TRUE,TRUE,TRUE,1,22000000000,22000,70400
105,2,TRUE,TRUE,TRUE,22,540000000,540,1728
87,2,FALSE,FALSE,TRUE,22,810000000,810,2592
104,2,TRUE,TRUE,TRUE,22,590000000,590,1888
105,2,TRUE,TRUE,TRUE,22,555000000,555,1776
310,3,TRUE,TRUE,TRUE,2,45500000000,45500,145600
108,2,TRUE,TRUE,TRUE,3,4550000000,4550,14560
105,2,TRUE,TRUE,TRUE,22,540000000,540,1728
75,2,TRUE,TRUE,FALSE,2,2750000000,2750,8800
108,2,TRUE,TRUE,TRUE,3,4130000000,4130,13216
105,2,TRUE,TRUE,TRUE,22,550000000,550,1760
116,2,TRUE,TRUE,TRUE,5,5050000000,5050,16160
43,1,TRUE,TRUE,TRUE,3,1800000000,1800,5760
64,2,FALSE,TRUE,FALSE,10,920000000,920,2944
48,1,TRUE,TRUE,FALSE,,1048000000,1048,3353.6
134,3,TRUE,TRUE,TRUE,22,1100000000,1100,3520
134,3,TRUE,TRUE,TRUE,22,1100000000,1100,3520
100,2,FALSE,FALSE,FALSE,22,650000000,650,2080
230,3,TRUE,TRUE,TRUE,1,20700000000,20700,66240
238,3,TRUE,TRUE,TRUE,1,46900000000,46900,150080
48,1,TRUE,TRUE,FALSE,,995000000,995,3184
270,5,TRUE,TRUE,FALSE,1,14500000000,14500,46400
105,2,FALSE,TRUE,FALSE,22,1100000000,1100,3520
105,2,TRUE,TRUE,TRUE,22,550000000,550,1760
86,2,TRUE,TRUE,TRUE,22,780000000,780,2496
130,3,TRUE,TRUE,TRUE,22,6760000000,6760,21632
87,2,TRUE,TRUE,TRUE,22,960000000,960,3072
80,2,FALSE,TRUE,FALSE,,1200000000,1200,3840
112,2,TRUE,TRUE,TRUE,6,5600000000,5600,17920
120,2,TRUE,TRUE,FALSE,22,1800000000,1800,5760
125,2,TRUE,TRUE,TRUE,22,2100000000,2100,6720
100,2,TRUE,TRUE,TRUE,,3100000000,3100,9920
100,2,TRUE,TRUE,TRUE,14,2600000000,2600,8320
123,3,TRUE,TRUE,TRUE,5,5600000000,5600,17920
100,2,TRUE,TRUE,TRUE,14,4000000000,4000,12800
88,2,TRUE,TRUE,TRUE,1,2980000000,2980,9536
87,2,TRUE,TRUE,TRUE,22,720000000,720,2304
85,2,TRUE,TRUE,TRUE,22,730000000,730,2336
84,2,FALSE,TRUE,FALSE,5,2600000000,2600,8320
110,2,TRUE,TRUE,TRUE,6,5700000000,5700,18240
170,3,TRUE,TRUE,TRUE,1,22100000000,22100,70720
220,3,TRUE,TRUE,TRUE,1,19800000000,19800,63360
101,2,TRUE,TRUE,TRUE,6,5500000000,5500,17600
100,2,TRUE,TRUE,TRUE,1,6800000000,6800,21760
193,3,TRUE,TRUE,TRUE,3,13000000000,13000,41600
45,1,FALSE,TRUE,FALSE,22,395000000,395,1264
86,2,TRUE,FALSE,TRUE,14,2050000000,2050,6560
138,3,TRUE,TRUE,TRUE,22,1690000000,1690,5408
100,2,FALSE,TRUE,FALSE,6,2000000000,2000,6400
55,1,TRUE,TRUE,TRUE,2,4000000000,4000,12800
100,2,TRUE,TRUE,TRUE,1,8200000000,8200,26240
108,2,TRUE,TRUE,TRUE,16,3024000000,3024,9676.8
94,2,TRUE,TRUE,TRUE,1,8350000000,8350,26720
101,2,TRUE,TRUE,TRUE,1,8800000000,8800,28160
101,2,TRUE,TRUE,TRUE,1,8500000000,8500,27200
99,1,TRUE,TRUE,TRUE,1,8400000000,8400,26880
97,2,TRUE,TRUE,TRUE,2,7500000000,7500,24000
200,2,TRUE,TRUE,TRUE,1,8700000000,8700,27840
105,2,TRUE,TRUE,TRUE,22,525000000,525,1680
101,2,TRUE,TRUE,TRUE,14,3345000000,3345,10704
100,2,TRUE,TRUE,TRUE,1,8300000000,8300,26560
90,2,TRUE,TRUE,TRUE,,990000000,990,3168
146,3,TRUE,TRUE,TRUE,2,10800000000,10800,34560
90,3,TRUE,TRUE,FALSE,,2550000000,2550,8160
60,2,FALSE,TRUE,FALSE,15,1680000000,1680,5376
130,3,TRUE,TRUE,TRUE,2,14300000000,14300,45760
85,2,TRUE,TRUE,FALSE,3,2700000000,2700,8640
80,1,FALSE,TRUE,FALSE,,560000000,560,1792
132,3,TRUE,TRUE,TRUE,4,9900000000,9900,31680
145,3,TRUE,TRUE,TRUE,14,3900000000,3900,12480
88,2,TRUE,TRUE,TRUE,2,2980000000,2980,9536
54,1,FALSE,TRUE,FALSE,10,830000000,830,2656
65,2,TRUE,TRUE,FALSE,14,1650000000,1650,5280
70,1,TRUE,TRUE,FALSE,5,2000000000,2000,6400
63,1,TRUE,TRUE,TRUE,9,1380000000,1380,4416
190,3,TRUE,TRUE,TRUE,1,13000000000,13000,41600
57,1,TRUE,TRUE,TRUE,2,1200000000,1200,3840
144,3,TRUE,TRUE,TRUE,1,12000000000,12000,38400
85,2,TRUE,TRUE,TRUE,5,3450000000,3450,11040
65,2,FALSE,TRUE,TRUE,22,2000000000,2000,6400
88,3,FALSE,FALSE,TRUE,22,520000000,520,1664
74,2,TRUE,TRUE,TRUE,2,4100000000,4100,13120
76,2,FALSE,FALSE,FALSE,22,365000000,365,1168
88,2,FALSE,FALSE,TRUE,22,580000000,580,1856
49,1,TRUE,TRUE,TRUE,2,2694000000,2694,8620.8
287,5,TRUE,TRUE,FALSE,3,57500000000,57500,184000
95,2,TRUE,TRUE,FALSE,2,3900000000,3900,12480
65,1,TRUE,TRUE,TRUE,3,1690000000,1690,5408
86,2,TRUE,TRUE,TRUE,1,5580000000,5580,17856
86,2,TRUE,TRUE,TRUE,1,5500000000,5500,17600
90,2,TRUE,TRUE,TRUE,5,690000000,690,2208
62,2,TRUE,TRUE,FALSE,2,3300000000,3300,10560
60,3,TRUE,TRUE,TRUE,1,13600000000,13600,43520
90,2,TRUE,TRUE,TRUE,3,690000000,690,2208
190,3,TRUE,TRUE,TRUE,1,500000000,500,1600
300,3,TRUE,TRUE,TRUE,1,11000000000,11000,35200
70,2,TRUE,TRUE,TRUE,,735000000,735,2352
91,2,TRUE,TRUE,TRUE,13,3000000000,3000,9600
250,3,TRUE,TRUE,TRUE,1,14700000000,14700,47040
120,2,TRUE,TRUE,TRUE,5,5000000000,5000,16000
250,2,TRUE,TRUE,TRUE,1,13000000000,13000,41600
65,2,TRUE,TRUE,FALSE,5,2250000000,2250,7200
106,2,TRUE,TRUE,TRUE,5,3900000000,3900,12480
100,2,TRUE,TRUE,TRUE,1,8400000000,8400,26880
125,2,TRUE,TRUE,TRUE,1,11000000000,11000,35200
57,1,TRUE,TRUE,TRUE,5,1890000000,1890,6048
160,3,TRUE,TRUE,TRUE,1,16800000000,16800,53760
43,1,FALSE,TRUE,TRUE,10,1200000000,1200,3840
100,3,TRUE,TRUE,TRUE,5,3500000000,3500,11200
80,2,TRUE,TRUE,TRUE,5,2900000000,2900,9280
93,2,TRUE,TRUE,TRUE,1,4600000000,4600,14720
65,2,TRUE,FALSE,TRUE,2,2050000000,2050,6560
90,2,TRUE,TRUE,TRUE,1,3000000000,3000,9600
200,2,TRUE,TRUE,FALSE,22,2000000000,2000,6400
135,3,TRUE,TRUE,TRUE,2,9000000000,9000,28800
63,2,FALSE,TRUE,FALSE,11,1340000000,1340,4288
50,1,FALSE,TRUE,FALSE,2,810000000,810,2592
148,3,TRUE,TRUE,TRUE,2,12500000000,12500,40000
80,2,TRUE,TRUE,TRUE,11,2480000000,2480,7936
60,2,TRUE,TRUE,TRUE,22,950000000,950,3040
102,2,TRUE,TRUE,TRUE,2,9898000000,9898,31673.6
95,2,TRUE,TRUE,TRUE,3,5500000000,5500,17600
83,2,TRUE,TRUE,TRUE,20,1700000000,1700,5440
95,2,TRUE,TRUE,TRUE,1,8300000000,8300,26560
83,2,TRUE,TRUE,TRUE,,2300000000,2300,7360
60,1,TRUE,TRUE,TRUE,15,875000000,875,2800
65,2,TRUE,TRUE,TRUE,10,1400000000,1400,4480
90,2,TRUE,TRUE,TRUE,1,8200000000,8200,26240
200,3,TRUE,TRUE,TRUE,4,14000000000,14000,44800
53,1,TRUE,TRUE,TRUE,10,1420000000,1420,4544
43,1,TRUE,TRUE,TRUE,10,1250000000,1250,4000
97,2,TRUE,TRUE,TRUE,1,3880000000,3880,12416
42,1,TRUE,FALSE,TRUE,10,960000000,960,3072
120,2,TRUE,TRUE,TRUE,2,3880000000,3880,12416
97,2,TRUE,TRUE,TRUE,5,3580000000,3580,11456
97,2,TRUE,TRUE,TRUE,1,3500000000,3500,11200
90,2,TRUE,TRUE,TRUE,1,3280000000,3280,10496
97,2,TRUE,TRUE,TRUE,2,3600000000,3600,11520
90,2,TRUE,TRUE,TRUE,1,3680000000,3680,11776
198,3,TRUE,TRUE,TRUE,1,13500000000,13500,43200
929,5,TRUE,TRUE,FALSE,2,80000000000,80000,256000
90,2,TRUE,TRUE,TRUE,2,4680000000,4680,14976
136,3,TRUE,TRUE,TRUE,1,6200000000,6200,19840
120,2,TRUE,TRUE,TRUE,1,4100000000,4100,13120
90,2,TRUE,TRUE,TRUE,2,3520000000,3520,11264
550,3,TRUE,TRUE,FALSE,22,4500000000,4500,14400
50,1,TRUE,TRUE,TRUE,2,2500000000,2500,8000
90,2,TRUE,TRUE,TRUE,3,6000000000,6000,19200
55,1,TRUE,TRUE,TRUE,2,2300000000,2300,7360
75,2,TRUE,TRUE,TRUE,10,2350000000,2350,7520
47,1,TRUE,TRUE,TRUE,2,2100000000,2100,6720
65,2,TRUE,TRUE,FALSE,2,2250000000,2250,7200
420,4,TRUE,TRUE,TRUE,1,92400000000,92400,295680
124,3,TRUE,TRUE,TRUE,1,5950000000,5950,19040
86,2,TRUE,TRUE,TRUE,2,4250000000,4250,13600
70,1,TRUE,TRUE,TRUE,2,3100000000,3100,9920
181,3,TRUE,TRUE,TRUE,1,13600000000,13600,43520
68,2,TRUE,TRUE,FALSE,2,2230000000,2230,7136
85,2,TRUE,TRUE,TRUE,,1250000000,1250,4000
67,2,TRUE,TRUE,TRUE,2,2600000000,2600,8320
72,1,TRUE,TRUE,TRUE,1,4500000000,4500,14400
116,2,TRUE,TRUE,TRUE,2,9860000000,9860,31552
65,1,TRUE,TRUE,TRUE,1,2700000000,2700,8640
125,2,TRUE,TRUE,TRUE,1,9300000000,9300,29760
143,3,TRUE,TRUE,TRUE,2,11200000000,11200,35840
88,2,TRUE,TRUE,TRUE,1,2560000000,2560,8192
380,4,TRUE,TRUE,TRUE,2,50000000000,50000,160000
95,2,TRUE,TRUE,TRUE,9,2990000000,2990,9568
58,1,TRUE,TRUE,TRUE,5,2850000000,2850,9120
190,3,TRUE,TRUE,TRUE,1,25000000000,25000,80000
120,2,TRUE,TRUE,TRUE,2,7700000000,7700,24640
130,3,TRUE,TRUE,TRUE,5,7500000000,7500,24000
85,2,TRUE,TRUE,FALSE,2,2800000000,2800,8960
100,2,TRUE,TRUE,FALSE,22,1100000000,1100,3520
76,2,TRUE,TRUE,TRUE,5,2480000000,2480,7936
125,2,TRUE,TRUE,TRUE,2,6000000000,6000,19200
110,2,TRUE,TRUE,TRUE,2,3900000000,3900,12480
75,2,TRUE,TRUE,FALSE,22,1250000000,1250,4000
105,2,TRUE,TRUE,TRUE,2,4300000000,4300,13760
160,3,TRUE,TRUE,TRUE,4,7000000000,7000,22400
76,2,TRUE,TRUE,TRUE,10,1800000000,1800,5760
290,4,TRUE,TRUE,TRUE,1,950000000,950,3040
110,2,FALSE,TRUE,TRUE,2,5550000000,5550,17760
198,4,TRUE,TRUE,FALSE,22,5200000000,5200,16640
105,2,TRUE,TRUE,TRUE,22,1930000000,1930,6176
90,2,TRUE,TRUE,TRUE,22,1098000000,1098,3513.6
63,1,TRUE,TRUE,TRUE,22,882000000,882,2822.4
100,2,TRUE,TRUE,TRUE,2,3600000000,3600,11520
117,3,TRUE,TRUE,TRUE,22,1990000000,1990,6368
91,2,TRUE,TRUE,FALSE,22,1640000000,1640,5248
60,1,TRUE,TRUE,FALSE,22,780000000,780,2496
110,2,TRUE,TRUE,TRUE,22,2530000000,2530,8096
96,2,TRUE,TRUE,TRUE,9,2990000000,2990,9568
113,2,TRUE,TRUE,TRUE,2,4300000000,4300,13760
60,1,TRUE,TRUE,TRUE,22,295000000,295,944
74,2,TRUE,TRUE,TRUE,1,2800000000,2800,8960
250,3,TRUE,TRUE,TRUE,3,9800000000,9800,31360
125,2,TRUE,TRUE,TRUE,9,3900000000,3900,12480
148,3,TRUE,TRUE,TRUE,2,12580000000,12580,40256
134,3,TRUE,TRUE,TRUE,2,2950000000,2950,9440
90,2,TRUE,TRUE,TRUE,2,3600000000,3600,11520
110,1,TRUE,TRUE,TRUE,2,4450000000,4450,14240
90,2,TRUE,TRUE,TRUE,1,5300000000,5300,16960
95,2,TRUE,TRUE,TRUE,5,4300000000,4300,13760
105,2,TRUE,TRUE,TRUE,22,750000000,750,2400
63,2,TRUE,TRUE,TRUE,11,1638000000,1638,5241.6
185,3,TRUE,TRUE,TRUE,4,13000000000,13000,41600
250,3,TRUE,TRUE,TRUE,2,40000000000,40000,128000
88,2,TRUE,TRUE,FALSE,1,3850000000,3850,12320
95,2,TRUE,TRUE,TRUE,5,4300000000,4300,13760
108,2,TRUE,TRUE,TRUE,4,6400000000,6400,20480
90,2,TRUE,TRUE,TRUE,1,3780000000,3780,12096
160,3,TRUE,TRUE,TRUE,1,9600000000,9600,30720
78,2,FALSE,TRUE,TRUE,22,425000000,425,1360
120,3,TRUE,TRUE,TRUE,16,590000000,590,1888
56,1,TRUE,TRUE,TRUE,5,2250000000,2250,7200
100,2,TRUE,TRUE,TRUE,1,5700000000,5700,18240
63,2,TRUE,TRUE,TRUE,5,2250000000,2250,7200
60,1,TRUE,TRUE,TRUE,15,875000000,875,2800
125,2,TRUE,TRUE,TRUE,,1030000000,1030,3296
53,1,FALSE,FALSE,FALSE,,395000000,395,1264
62,2,TRUE,TRUE,FALSE,2,2200000000,2200,7040
113,2,TRUE,TRUE,TRUE,2,6000000000,6000,19200
93,2,TRUE,TRUE,FALSE,22,650000000,650,2080
83,2,TRUE,TRUE,TRUE,10,2200000000,2200,7040
147,3,TRUE,TRUE,TRUE,2,9600000000,9600,30720
75,2,TRUE,TRUE,TRUE,2,5500000000,5500,17600
119,2,TRUE,TRUE,TRUE,5,4700000000,4700,15040
105,2,TRUE,TRUE,TRUE,2,4800000000,4800,15360
70,2,TRUE,TRUE,TRUE,,4830000000,4830,15456
179,3,TRUE,TRUE,TRUE,1,8055000000,8055,25776
86,2,TRUE,TRUE,TRUE,2,3600000000,3600,11520
70,1,TRUE,TRUE,TRUE,5,3650000000,3650,11680
48,1,TRUE,TRUE,TRUE,5,1750000000,1750,5600
70,2,FALSE,TRUE,TRUE,,1250000000,1250,4000
102,2,TRUE,TRUE,TRUE,2,6120000000,6120,19584
85,2,TRUE,FALSE,TRUE,22,470000000,470,1504
72,2,TRUE,TRUE,FALSE,5,2400000000,2400,7680
120,2,TRUE,TRUE,TRUE,,1050000000,1050,3360
180,3,TRUE,TRUE,TRUE,2,14500000000,14500,46400
138,3,TRUE,TRUE,TRUE,2,9300000000,9300,29760
87,2,TRUE,TRUE,TRUE,,960000000,960,3072
705,5,TRUE,TRUE,FALSE,2,91000000000,91000,291200
200,3,TRUE,TRUE,TRUE,2,16000000000,16000,51200
87,2,TRUE,TRUE,TRUE,22,570000000,570,1824
75,2,TRUE,TRUE,TRUE,5,3350000000,3350,10720
66,2,TRUE,TRUE,TRUE,9,80000000,80,256
57,1,TRUE,TRUE,TRUE,5,2900000000,2900,9280
62,1,TRUE,TRUE,TRUE,5,2650000000,2650,8480
65,2,TRUE,TRUE,TRUE,5,3100000000,3100,9920
70,1,FALSE,TRUE,FALSE,2,3300000000,3300,10560
65,1,TRUE,TRUE,TRUE,5,2800000000,2800,8960
100,2,TRUE,TRUE,TRUE,9,2800000000,2800,8960
210,3,TRUE,TRUE,TRUE,2,16400000000,16400,52480
110,2,TRUE,TRUE,TRUE,2,8900000000,8900,28480
68,2,TRUE,TRUE,TRUE,5,2900000000,2900,9280
101,2,TRUE,TRUE,TRUE,2,5555000000,5555,17776
85,2,TRUE,TRUE,TRUE,2,5000000000,5000,16000
165,3,TRUE,TRUE,TRUE,2,10500000000,10500,33600
300,4,TRUE,TRUE,TRUE,2,30000000000,30000,96000
245,3,TRUE,TRUE,TRUE,2,19000000000,19000,60800
105,2,TRUE,TRUE,FALSE,22,1000000000,1000,3200
135,2,TRUE,TRUE,TRUE,2,8800000000,8800,28160
130,3,TRUE,TRUE,TRUE,2,9300000000,9300,29760
83,2,TRUE,FALSE,TRUE,2,4600000000,4600,14720
60,1,TRUE,TRUE,TRUE,2,4650000000,4650,14880
52,1,TRUE,TRUE,TRUE,5,2750000000,2750,8800
60,2,TRUE,TRUE,TRUE,5,2850000000,2850,9120
60,2,TRUE,TRUE,TRUE,5,2850000000,2850,9120
70,2,TRUE,TRUE,TRUE,5,3000000000,3000,9600
140,3,TRUE,TRUE,TRUE,2,11200000000,11200,35840
120,2,TRUE,TRUE,TRUE,2,6800000000,6800,21760
62,1,TRUE,TRUE,TRUE,,510000000,510,1632
70,2,TRUE,TRUE,TRUE,5,2600000000,2600,8320
69,2,TRUE,TRUE,FALSE,5,1850000000,1850,5920
97,2,TRUE,TRUE,TRUE,22,770000000,770,2464
70,1,TRUE,TRUE,TRUE,5,2600000000,2600,8320
100,2,TRUE,TRUE,TRUE,10,2300000000,2300,7360
75,2,TRUE,TRUE,FALSE,5,2500000000,2500,8000
85,2,TRUE,TRUE,TRUE,5,2650000000,2650,8480
66,2,TRUE,TRUE,TRUE,3,4250000000,4250,13600
106,2,TRUE,TRUE,TRUE,22,800000000,800,2560
101,2,TRUE,FALSE,TRUE,14,3300000000,3300,10560
290,4,TRUE,TRUE,TRUE,1,27000000000,27000,86400
106,2,TRUE,TRUE,TRUE,2,6000000000,6000,19200
107,3,TRUE,TRUE,FALSE,5,2970000000,2970,9504
122,2,TRUE,TRUE,TRUE,10,3900000000,3900,12480
195,3,TRUE,TRUE,TRUE,2,19500000000,19500,62400
98,2,TRUE,TRUE,TRUE,5,3200000000,3200,10240
105,2,TRUE,TRUE,TRUE,22,700000000,700,2240
98,2,TRUE,TRUE,TRUE,22,770000000,770,2464
200,3,TRUE,TRUE,TRUE,1,16000000000,16000,51200
400,4,TRUE,TRUE,TRUE,2,63000000000,63000,201600
110,2,TRUE,TRUE,TRUE,2,8300000000,8300,26560
95,2,TRUE,TRUE,TRUE,9,2950000000,2950,9440
60,1,TRUE,TRUE,TRUE,5,2400000000,2400,7680
76,2,FALSE,FALSE,FALSE,22,345000000,345,1104
222,3,TRUE,TRUE,TRUE,1,19800000000,19800,63360
120,2,TRUE,TRUE,TRUE,2,6000000000,6000,19200
90,2,TRUE,TRUE,TRUE,2,6000000000,6000,19200
270,3,TRUE,TRUE,TRUE,1,26500000000,26500,84800
110,2,TRUE,TRUE,FALSE,5,3580000000,3580,11456
84,2,TRUE,TRUE,TRUE,,982000000,982,3142.4
76,2,TRUE,TRUE,TRUE,,870000000,870,2784
75,2,FALSE,TRUE,TRUE,22,400000000,400,1280
170,4,TRUE,TRUE,TRUE,22,3060000000,3060,9792
92,2,FALSE,TRUE,FALSE,22,930000000,930,2976
122,3,TRUE,TRUE,FALSE,22,850000000,850,2720
170,3,TRUE,TRUE,TRUE,2,7800000000,7800,24960
147,3,TRUE,TRUE,TRUE,4,8350000000,8350,26720
47,1,FALSE,TRUE,FALSE,10,850000000,850,2720
100,2,TRUE,TRUE,TRUE,4,6000000000,6000,19200
180,3,TRUE,TRUE,TRUE,2,13500000000,13500,43200
180,3,TRUE,TRUE,TRUE,2,13500000000,13500,43200
80,2,TRUE,TRUE,TRUE,5,2550000000,2550,8160
59,1,TRUE,FALSE,TRUE,14,1600000000,1600,5120
87,2,TRUE,TRUE,TRUE,22,850000000,850,2720
50,1,FALSE,TRUE,TRUE,9,1000000000,1000,3200
123,3,TRUE,TRUE,TRUE,1,7400000000,7400,23680
56,1,TRUE,TRUE,TRUE,5,2200000000,2200,7040
105,2,TRUE,TRUE,TRUE,22,945000000,945,3024
57,1,TRUE,TRUE,TRUE,11,1750000000,1750,5600
78,2,TRUE,TRUE,TRUE,1,3500000000,3500,11200
92,2,TRUE,TRUE,TRUE,1,3880000000,3880,12416
100,2,TRUE,TRUE,TRUE,22,1050000000,1050,3360
145,3,TRUE,TRUE,TRUE,2,11000000000,11000,35200
